Component ID,Component Name,ST,Supplier Number,Supplier Name,Open Units,Safety Stock,Units in RI,PO Units Past Due,MonthNo,Sum of Available,PO Units Due,Monthly Starts
137180,IMP WSHR 7.0 X 13 OBLIQUE TT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,210,20,0,0,2024-06-01 00:00:00,210,0,0
137180,IMP WSHR 7.0 X 13 OBLIQUE TT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,210,20,0,0,2024-07-01 00:00:00,210,0,0
137180,IMP WSHR 7.0 X 13 OBLIQUE TT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,210,20,0,0,2024-08-01 00:00:00,210,0,0
137180,IMP WSHR 7.0 X 13 OBLIQUE TT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,210,20,0,0,2024-09-01 00:00:00,210,0,0
137180,IMP WSHR 7.0 X 13 OBLIQUE TT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,210,20,0,0,2024-10-01 00:00:00,210,0,0
137180,IMP WSHR 7.0 X 13 OBLIQUE TT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,210,20,0,0,2024-11-01 00:00:00,210,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2023-06-01 00:00:00,212,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2023-07-01 00:00:00,212,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2023-08-01 00:00:00,212,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2023-09-01 00:00:00,212,0,30
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2023-10-01 00:00:00,182,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2023-11-01 00:00:00,182,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2023-12-01 00:00:00,182,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-01-01 00:00:00,182,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-02-01 00:00:00,182,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-03-01 00:00:00,182,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-04-01 00:00:00,182,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-05-01 00:00:00,182,0,30
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-06-01 00:00:00,152,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-07-01 00:00:00,152,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-08-01 00:00:00,152,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-09-01 00:00:00,152,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-10-01 00:00:00,152,0,0
143516,COMP NUT THUMB 1/4-20 SCL,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,182,16,0,0,2024-11-01 00:00:00,152,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2023-06-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2023-07-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2023-08-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2023-09-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2023-10-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2023-11-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2023-12-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-01-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-02-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-03-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-04-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-05-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-06-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-07-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-08-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-09-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-10-01 00:00:00,5829,0,0
151784,INST LOCATOR PIN SZ 3MM FOOT,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5829,1155,0,0,2024-11-01 00:00:00,5829,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2023-06-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2023-07-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2023-08-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2023-09-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2023-10-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2023-11-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2023-12-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-01-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-02-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-03-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-04-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-05-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-06-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-07-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-08-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-09-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-10-01 00:00:00,19703,0,0
153592,INST HNDL FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6203,2263,4500,9000,2024-11-01 00:00:00,19703,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2023-06-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2023-07-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2023-08-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2023-09-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2023-10-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2023-11-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2023-12-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-01-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-02-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-03-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-04-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-05-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-06-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-07-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-08-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-09-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-10-01 00:00:00,18569,0,0
153593,INST CURVED ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,7060,2263,678,10831,2024-11-01 00:00:00,18569,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2023-06-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2023-07-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2023-08-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2023-09-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2023-10-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2023-11-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2023-12-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-01-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-02-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-03-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-04-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-05-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-06-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-07-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-08-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-09-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-10-01 00:00:00,19028,0,0
153594,INST STRAIGHT ELV FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,6216,2263,3022,9790,2024-11-01 00:00:00,19028,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2023-06-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2023-07-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2023-08-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2023-09-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2023-10-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2023-11-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2023-12-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-01-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-02-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-03-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-04-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-05-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-06-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-07-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-08-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-09-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-10-01 00:00:00,18814,0,0
153595,INST RASP DBL END FOOT SS,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,5314,2263,0,13500,2024-11-01 00:00:00,18814,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2023-06-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2023-07-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2023-08-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2023-09-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2023-10-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2023-11-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2023-12-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-01-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-02-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-03-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-04-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-05-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-06-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-07-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-08-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-09-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-10-01 00:00:00,291,0,0
154490,INST K-WIRE 1.6 X 100MM SS,M,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,-9,0,300,0,2024-11-01 00:00:00,291,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2023-06-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2023-07-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2023-08-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2023-09-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2023-10-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2023-11-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2023-12-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-01-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-02-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-03-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-04-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-05-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-06-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-07-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-08-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-09-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-10-01 00:00:00,866,0,0
155957,COMP K-WIRE 0.9 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,866,0,0,0,2024-11-01 00:00:00,866,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2023-06-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2023-07-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2023-08-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2023-09-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2023-10-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2023-11-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2023-12-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2024-01-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2024-02-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2024-03-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2024-04-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2024-05-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2024-06-01 00:00:00,1454,0,0
155960,COMP K-WIRE 1.4 X 150MM,P,255227,STRAITS ORTHOPAEDICS (MFG) SDN BHD,1454,0,0,0,2024-07-01 00:00:00,1454,0,0
